date,股票代码,open,close,high,low,volume,amount,amplitude_pct,pct_chg,change,turnover_rate
2021-03-16,300274,47.0,46.79,47.65,44.91,476009,3320849504.0,5.79,-1.14,-0.54,4.38
2021-03-17,300274,45.78,47.0,47.07,43.94,573572,3974659696.0,6.69,0.45,0.21,5.28
2021-03-18,300274,47.07,47.93,48.26,45.59,587890,4173507152.0,5.68,1.98,0.93,5.41
2021-03-19,300274,45.68,43.34,45.91,42.93,822346,5498181888.0,6.22,-9.58,-4.59,7.57
2021-03-22,300274,43.76,44.16,45.3,43.61,499049,3349016464.0,3.9,1.89,0.82,4.59
2021-03-23,300274,44.5,43.61,44.59,41.97,547756,3578662160.0,5.93,-1.25,-0.55,5.04
2021-03-24,300274,43.42,41.65,43.92,41.28,447189,2871895024.0,6.05,-4.49,-1.96,4.12
2021-03-25,300274,40.34,41.25,42.22,39.91,488806,3054361600.0,5.55,-0.96,-0.4,4.5
2021-03-26,300274,42.09,43.78,44.64,41.63,785400,5162197248.0,7.3,6.13,2.53,7.23
2021-03-29,300274,43.22,42.99,44.19,41.17,554915,3594090928.0,6.9,-1.8,-0.79,5.11
2021-03-30,300274,42.85,47.97,48.82,42.51,986064,6912051456.0,14.68,11.58,4.98,9.08
2021-03-31,300274,47.58,47.7,49.14,46.95,586508,4231686768.0,4.57,-0.56,-0.27,5.4
2021-04-01,300274,48.29,48.18,49.9,46.59,566176,4121950480.0,6.94,1.01,0.48,5.21
2021-04-02,300274,47.57,48.83,49.44,46.99,406193,2953099120.0,5.09,1.35,0.65,3.74
2021-04-06,300274,49.13,49.69,52.82,48.31,572042,4320211968.0,9.24,1.76,0.86,5.27
2021-04-07,300274,49.69,46.73,49.69,45.86,550914,3903271040.0,7.71,-5.96,-2.96,5.07
2021-04-08,300274,45.98,46.66,46.99,45.38,326901,2283950112.0,3.45,-0.15,-0.07,3.01
2021-04-09,300274,46.09,45.25,46.7,44.11,381912,2600645888.0,5.55,-3.02,-1.41,3.52
2021-04-12,300274,44.81,42.37,45.35,42.0,389239,2544468256.0,7.4,-6.36,-2.88,3.58
2021-04-13,300274,42.88,44.21,44.64,42.69,400365,2661543664.0,4.6,4.34,1.84,3.69
2021-04-14,300274,44.68,44.79,46.57,44.28,378914,2587355792.0,5.18,1.31,0.58,3.49
2021-04-15,300274,44.52,45.71,46.06,44.06,296316,2020279584.0,4.47,2.05,0.92,2.73
2021-04-16,300274,45.71,43.61,45.82,42.13,444377,2914578880.0,8.07,-4.59,-2.1,4.09
2021-04-19,300274,42.2,45.78,45.93,42.14,514534,3466745904.0,8.69,4.98,2.17,4.74
2021-04-20,300274,45.0,48.41,49.65,44.86,644488,4650942720.0,10.46,5.74,2.63,5.93
2021-04-21,300274,47.92,48.07,49.29,47.0,374201,2715828304.0,4.73,-0.7,-0.34,3.44
2021-04-22,300274,50.44,49.37,50.73,47.17,513470,3797467136.0,7.41,2.7,1.3,4.73
2021-04-23,300274,48.81,52.83,54.16,48.79,589524,4624518144.0,10.88,7.01,3.46,5.43
2021-04-26,300274,52.65,54.33,58.0,51.59,648114,5354451456.0,12.13,2.84,1.5,5.97
2021-04-27,300274,54.38,56.01,57.32,54.31,409838,3410702192.0,5.54,3.09,1.68,3.77
2021-04-28,300274,56.46,56.74,57.89,55.09,413047,3484278496.0,5.0,1.3,0.73,3.8
2021-04-29,300274,57.17,55.23,57.17,53.87,504370,4149442400.0,5.82,-2.66,-1.51,4.64
2021-04-30,300274,55.3,60.68,61.83,55.3,598692,5285531648.0,11.82,9.87,5.45,5.51
2021-05-06,300274,60.69,57.75,61.9,56.64,605419,5294371584.0,8.67,-4.83,-2.93,5.57
2021-05-07,300274,57.75,55.33,59.09,54.94,401383,3388909664.0,7.19,-4.19,-2.42,3.69
2021-05-10,300274,54.15,55.35,56.73,53.79,312916,2586358896.0,5.31,0.04,0.02,2.88
2021-05-11,300274,54.31,53.18,54.31,51.21,385394,3030250112.0,5.6,-3.92,-2.17,3.55
2021-05-12,300274,53.17,55.02,55.89,53.17,252745,2059425968.0,5.11,3.46,1.84,2.32
2021-05-13,300274,53.58,53.54,54.44,52.57,222429,1775552256.0,3.4,-2.69,-1.48,2.05
2021-05-14,300274,53.84,54.81,55.56,51.23,375332,3008829216.0,8.09,2.37,1.27,3.45
2021-05-17,300274,54.77,58.33,58.59,54.31,437110,3729907792.0,7.81,6.42,3.52,4.02
2021-05-18,300274,57.03,58.43,59.47,56.99,257176,2214050416.0,4.25,0.17,0.1,2.36
2021-05-19,300274,58.4,60.47,60.76,55.39,381633,3358169072.0,9.19,3.49,2.04,3.51
2021-05-20,300274,60.47,57.86,61.71,57.37,392437,3434567120.0,7.18,-4.32,-2.61,3.6
2021-05-21,300274,59.4,60.15,62.1,58.89,488703,4393712640.0,5.55,3.96,2.29,4.49
2021-05-24,300274,59.95,59.57,60.67,57.57,390623,3404231440.0,5.15,-0.96,-0.58,3.59
2021-05-25,300274,58.99,60.8,61.19,57.59,430441,3782155184.0,6.04,2.06,1.23,3.95
2021-05-26,300274,60.76,58.65,60.97,58.49,334464,2936929664.0,4.08,-3.54,-2.15,3.07
2021-05-27,300274,58.02,59.68,60.91,57.8,404881,3588001504.0,5.3,1.76,1.03,3.72
2021-05-28,300274,60.72,61.27,64.44,60.04,527020,4870749696.0,7.37,2.66,1.59,4.84
2021-05-31,300274,61.57,65.8,66.57,60.33,486837,4604747264.0,10.18,7.39,4.53,4.47
2021-06-01,300274,65.37,65.19,65.8,63.16,323669,3079412752.0,4.01,-0.93,-0.61,2.97
2021-06-02,300274,66.58,63.42,67.17,63.21,291776,2772174112.0,6.07,-2.72,-1.77,2.68
2021-06-03,300274,63.22,59.65,63.22,59.01,493436,4408930048.0,6.64,-5.94,-3.77,4.53
2021-06-04,300274,58.35,57.85,58.64,56.54,544489,4647796224.0,3.52,-3.02,-1.8,5.0
2021-06-07,300274,57.01,55.71,57.02,54.67,477976,3948261888.0,4.06,-3.7,-2.14,4.39
2021-06-08,300274,55.63,56.09,57.69,55.16,323933,2723768336.0,4.54,0.68,0.38,2.98
2021-06-09,300274,55.71,57.92,57.92,54.98,302909,2556136048.0,5.24,3.26,1.83,2.78
2021-06-10,300274,58.85,64.44,65.55,58.85,765378,7098735616.0,11.57,11.26,6.52,7.03
2021-06-11,300274,65.5,66.49,68.01,63.78,728121,7113505536.0,6.56,3.18,2.05,6.69
2021-06-15,300274,67.07,66.66,68.01,65.29,363499,3562452848.0,4.09,0.26,0.17,3.34
2021-06-16,300274,65.24,62.63,65.25,61.14,459902,4245954176.0,6.17,-6.05,-4.03,4.22
2021-06-17,300274,62.65,63.97,64.28,62.0,327470,3061900496.0,3.64,2.14,1.34,3.01
2021-06-18,300274,63.86,67.65,68.48,63.38,417021,4084231712.0,7.97,5.75,3.68,3.83
2021-06-21,300274,66.44,70.02,70.96,65.31,428150,4344668928.0,8.35,3.5,2.37,3.91
2021-06-22,300274,70.02,69.52,71.14,67.73,289007,2943581696.0,4.87,-0.71,-0.5,2.64
2021-06-23,300274,70.88,69.81,72.59,69.27,350210,3642738704.0,4.78,0.42,0.29,3.2
2021-06-24,300274,72.6,72.97,75.58,70.88,459823,4946682880.0,6.73,4.53,3.16,4.2
2021-06-25,300274,72.32,75.53,77.28,71.69,343508,3796611776.0,7.66,3.51,2.56,3.14
2021-06-28,300274,75.53,74.7,77.32,73.38,298954,3280274368.0,5.22,-1.1,-0.83,2.73
2021-06-29,300274,76.62,78.88,80.47,75.54,389463,4473481728.0,6.6,5.6,4.18,3.56
2021-06-30,300274,77.42,78.81,81.04,76.14,256387,2945000144.0,6.21,-0.09,-0.07,2.34
2021-07-01,300274,79.62,73.75,80.13,73.11,369640,4065170912.0,8.91,-6.42,-5.06,3.37
2021-07-02,300274,73.81,71.67,74.92,70.36,385637,4096075984.0,6.18,-2.82,-2.08,3.52
2021-07-05,300274,71.82,73.55,74.95,71.1,304340,3253013600.0,5.37,2.62,1.88,2.78
2021-07-06,300274,73.56,71.82,73.76,69.45,325555,3408082992.0,5.86,-2.35,-1.73,2.97
2021-07-07,300274,71.3,78.69,79.34,69.52,445291,4919026176.0,13.67,9.57,6.87,4.06
2021-07-08,300274,78.55,81.16,83.89,77.33,467439,5540732416.0,8.34,3.14,2.47,4.27
2021-07-09,300274,81.06,80.91,82.02,77.35,341894,3984302208.0,5.75,-0.31,-0.25,3.12
2021-07-12,300274,82.5,81.25,84.27,78.79,353939,4210710512.0,6.77,0.42,0.34,3.23
2021-07-13,300274,79.84,81.62,84.62,79.84,291308,3508505168.0,5.88,0.46,0.37,2.66
2021-07-14,300274,80.91,83.08,87.12,80.04,355955,4383587328.0,8.67,1.79,1.46,3.25
2021-07-15,300274,81.77,89.8,90.85,81.77,421921,5378518528.0,10.93,8.09,6.72,3.85
2021-07-16,300274,89.89,86.57,93.56,86.23,344567,4494710016.0,8.16,-3.6,-3.23,3.15
2021-07-19,300274,89.41,87.37,91.74,86.72,258800,3340584784.0,5.8,0.92,0.8,2.36
2021-07-20,300274,86.03,86.72,89.22,84.15,271528,3399873040.0,5.8,-0.74,-0.65,2.48
2021-07-21,300274,88.48,95.23,95.38,88.48,389276,5244185600.0,7.96,9.81,8.51,3.55
2021-07-22,300274,96.67,98.86,99.72,94.72,299682,4216374768.0,5.25,3.81,3.63,2.74
2021-07-23,300274,98.11,94.67,98.82,94.22,277753,3860057520.0,4.65,-4.24,-4.19,2.54
2021-07-26,300274,96.58,98.18,99.53,92.14,363979,5096566528.0,7.81,3.71,3.51,3.32
2021-07-27,300274,98.23,86.62,99.85,84.5,490323,6630862336.0,15.63,-11.77,-11.56,4.48
2021-07-28,300274,83.21,90.06,90.94,82.91,387719,4934640384.0,9.27,3.97,3.44,3.54
2021-07-29,300274,94.04,108.79,108.79,92.78,591939,8689628160.0,17.78,20.8,18.73,5.4
2021-07-30,300274,111.0,116.59,125.44,109.93,573438,9569103616.0,14.26,7.17,7.8,5.23
2021-08-02,300274,114.32,111.43,118.87,106.55,530242,8545729792.0,10.57,-4.43,-5.16,4.84
2021-08-03,300274,108.85,99.52,110.28,95.24,663689,9698174720.0,13.5,-10.69,-11.91,6.06
2021-08-04,300274,99.0,106.2,107.78,98.88,520835,7827329792.0,8.94,6.71,6.68,4.75
2021-08-05,300274,103.84,106.92,109.35,99.54,397108,5977214720.0,9.24,0.68,0.72,3.63
2021-08-06,300274,106.01,110.83,115.13,104.2,408589,6491076352.0,10.22,3.66,3.91,3.73
2021-08-09,300274,108.13,109.5,113.26,102.62,355929,5537824000.0,9.6,-1.2,-1.33,3.25
2021-08-10,300274,107.33,107.03,115.77,103.25,421523,6683066880.0,11.43,-2.26,-2.47,3.85
2021-08-11,300274,104.83,106.07,109.95,104.47,319778,4942839040.0,5.12,-0.9,-0.96,2.92
2021-08-12,300274,105.49,103.84,107.5,102.64,260039,3914476640.0,4.58,-2.1,-2.23,2.37
2021-08-13,300274,101.69,99.52,104.84,96.36,442652,6414185984.0,8.17,-4.16,-4.32,4.04
2021-08-16,300274,98.82,97.25,101.46,96.09,276872,3926248912.0,5.4,-2.28,-2.27,2.53
2021-08-17,300274,99.19,100.04,103.11,97.82,383574,5585598976.0,5.44,2.87,2.79,3.5
2021-08-18,300274,99.06,92.73,101.09,91.13,601555,8285996288.0,9.96,-7.31,-7.31,5.49
2021-08-19,300274,93.03,94.65,96.43,89.51,366430,4955383808.0,7.46,2.07,1.92,3.34
2021-08-20,300274,94.68,95.1,99.14,93.36,323972,4505777664.0,6.11,0.48,0.45,2.96
2021-08-23,300274,95.33,100.26,101.92,92.38,395284,5550426880.0,10.03,5.43,5.16,3.61
2021-08-24,300274,100.26,101.75,108.25,99.46,446482,6679708928.0,8.77,1.49,1.49,4.08
2021-08-25,300274,101.78,106.67,107.4,100.4,330343,4972660480.0,6.88,4.84,4.92,3.02
2021-08-26,300274,105.99,103.87,112.07,103.84,351459,5477604864.0,7.72,-2.62,-2.8,3.21
2021-08-27,300274,102.4,103.25,106.54,101.62,273052,4083101920.0,4.74,-0.6,-0.62,2.49
2021-08-30,300274,97.64,112.71,115.75,95.87,612512,9557506816.0,19.25,9.16,9.46,5.59
2021-08-31,300274,111.0,109.05,113.16,107.0,288930,4548594176.0,5.47,-3.25,-3.66,2.64
2021-09-01,300274,109.06,98.17,110.5,95.24,403864,5901255168.0,13.99,-9.98,-10.88,3.69
2021-09-02,300274,98.17,98.75,102.33,96.58,290888,4165524064.0,5.86,0.59,0.58,2.66
2021-09-03,300274,98.39,96.57,104.37,95.58,305898,4425133312.0,8.9,-2.21,-2.18,2.79
2021-09-06,300274,96.85,96.81,98.11,90.52,329960,4502940672.0,7.86,0.25,0.24,3.01
2021-09-07,300274,95.6,98.11,98.14,92.13,283280,3942501232.0,6.21,1.34,1.3,2.59
2021-09-08,300274,98.04,94.32,102.39,93.94,294532,4145286096.0,8.61,-3.86,-3.79,2.69
2021-09-09,300274,94.88,95.36,95.71,91.08,279017,3771318272.0,4.91,1.1,1.04,2.55
2021-09-10,300274,95.3,99.19,102.05,93.95,345460,4905905152.0,8.49,4.02,3.83,3.15
2021-09-13,300274,99.04,92.76,99.19,92.66,304056,4156617712.0,6.58,-6.48,-6.43,2.77
2021-09-14,300274,92.37,93.3,95.81,91.16,238294,3229557360.0,5.01,0.58,0.54,2.17
2021-09-15,300274,93.66,95.04,97.25,92.65,253824,3511492000.0,4.93,1.86,1.74,2.32
2021-09-16,300274,95.04,87.0,95.33,86.98,351089,4569950976.0,8.79,-8.46,-8.04,3.2
2021-09-17,300274,87.0,85.2,88.49,83.13,290087,3614921520.0,6.16,-2.07,-1.8,2.65
2021-09-22,300274,85.22,85.46,88.74,85.22,195714,2476754640.0,4.13,0.31,0.26,1.79
2021-09-23,300274,88.55,89.14,90.0,85.64,268365,3454969760.0,5.1,4.31,3.68,2.45
2021-09-24,300274,89.8,96.96,99.68,87.88,432035,5959245056.0,13.24,8.77,7.82,3.94
2021-09-27,300274,99.36,102.23,103.84,95.95,400294,5817766912.0,8.14,5.44,5.27,3.65
2021-09-28,300274,102.23,98.98,104.12,97.88,249171,3622187600.0,6.1,-3.18,-3.25,2.27
2021-09-29,300274,97.6,101.97,106.42,97.47,339293,5051311104.0,9.04,3.02,2.99,3.1
2021-09-30,300274,103.75,102.68,104.52,99.78,243935,3604380080.0,4.65,0.7,0.71,2.23
2021-10-08,300274,103.84,103.98,105.64,99.53,230061,3413992016.0,5.95,1.27,1.3,2.1
2021-10-11,300274,105.27,95.96,105.63,95.37,310678,4491432704.0,9.87,-7.71,-8.02,2.83
2021-10-12,300274,96.67,99.18,101.39,96.32,244742,3495170112.0,5.28,3.36,3.22,2.23
2021-10-13,300274,100.86,104.93,106.19,98.87,301603,4530836992.0,7.38,5.8,5.75,2.75
2021-10-14,300274,104.98,106.31,111.12,104.98,360472,5616290816.0,5.85,1.32,1.38,3.29
2021-10-15,300274,104.95,109.27,110.43,103.56,249544,3889270976.0,6.46,2.78,2.96,2.28
2021-10-18,300274,111.36,112.22,113.56,108.52,233721,3741976080.0,4.61,2.7,2.95,2.13
2021-10-19,300274,113.15,111.36,114.92,108.91,222468,3562932176.0,5.36,-0.77,-0.86,2.03
2021-10-20,300274,111.36,111.29,115.21,110.54,257821,4195538480.0,4.19,-0.06,-0.07,2.35
2021-10-21,300274,110.93,110.91,112.93,108.44,192465,3068183008.0,4.03,-0.34,-0.38,1.76
2021-10-22,300274,111.0,109.12,111.85,108.13,143971,2278250592.0,3.35,-1.61,-1.79,1.31
2021-10-25,300274,109.58,119.6,122.62,109.58,442195,7519361792.0,11.95,9.6,10.48,4.03
2021-10-26,300274,121.77,118.38,122.32,117.45,204551,3507775360.0,4.07,-1.02,-1.22,1.87
2021-10-27,300274,118.87,119.98,124.6,118.84,233134,4081911312.0,4.87,1.35,1.6,2.13
2021-10-28,300274,122.82,118.88,122.82,117.38,180961,3120273152.0,4.53,-0.92,-1.1,1.65
2021-10-29,300274,111.36,113.94,116.73,105.05,584146,9324051712.0,9.83,-4.16,-4.94,5.33
2021-11-01,300274,113.14,114.47,118.52,109.57,310094,5094672896.0,7.86,0.47,0.53,2.83
2021-11-02,300274,113.15,112.54,114.85,109.36,220181,3553652528.0,4.8,-1.69,-1.93,2.01
2021-11-03,300274,113.01,106.04,113.59,104.68,273105,4237439232.0,7.92,-5.78,-6.5,2.49
2021-11-04,300274,108.92,109.86,111.4,107.28,207046,3274507952.0,3.89,3.6,3.82,1.89
2021-11-05,300274,108.85,107.98,111.0,105.29,162714,2549841824.0,5.2,-1.71,-1.88,1.48
2021-11-08,300274,107.42,109.57,112.67,106.7,180997,2868905632.0,5.53,1.47,1.59,1.65
2021-11-09,300274,111.92,111.15,115.72,109.28,211137,3411898512.0,5.88,1.44,1.58,1.93
2021-11-10,300274,109.57,110.21,112.08,107.92,139932,2210407248.0,3.74,-0.85,-0.94,1.28
2021-11-11,300274,110.64,111.7,114.06,109.22,173852,2801622656.0,4.39,1.35,1.49,1.59
2021-11-12,300274,112.43,111.52,113.7,111.06,138922,2249914736.0,2.36,-0.16,-0.18,1.27
2021-11-15,300274,111.47,103.89,111.57,102.83,251935,3828842704.0,7.84,-6.84,-7.63,2.3
2021-11-16,300274,103.48,101.47,104.47,100.31,193358,2849081088.0,4.0,-2.33,-2.42,1.76
2021-11-17,300274,102.08,105.38,105.63,100.61,183401,2741471472.0,4.95,3.85,3.91,1.67
2021-11-18,300274,105.23,103.56,105.23,102.48,125507,1876850976.0,2.61,-1.73,-1.82,1.14
2021-11-19,300274,103.8,104.93,106.06,102.1,168637,2535658656.0,3.82,1.32,1.37,1.54
2021-11-22,300274,106.7,109.59,111.02,106.7,239100,3768910464.0,4.12,4.44,4.66,2.18
2021-11-23,300274,110.28,108.57,111.27,107.79,165053,2600644448.0,3.18,-0.93,-1.02,1.51
2021-11-24,300274,108.77,105.26,108.85,104.89,147206,2264551168.0,3.65,-3.05,-3.31,1.34
2021-11-25,300274,104.78,102.76,105.63,102.65,142828,2140182800.0,2.83,-2.38,-2.5,1.3
2021-11-26,300274,103.45,105.87,106.77,103.11,125351,1902621312.0,3.56,3.03,3.11,1.14
2021-11-29,300274,104.47,109.73,112.92,104.28,246402,3908451680.0,8.16,3.65,3.86,2.25
2021-11-30,300274,111.72,112.06,113.37,108.13,182341,2902668640.0,4.78,2.12,2.33,1.66
2021-12-01,300274,112.79,111.0,113.14,109.92,147237,2354355952.0,2.87,-0.95,-1.06,1.34
2021-12-02,300274,110.14,109.55,111.56,108.71,103666,1645269280.0,2.57,-1.31,-1.45,0.95
2021-12-03,300274,109.21,105.98,110.28,104.37,221560,3387028448.0,5.39,-3.26,-3.57,2.02
2021-12-06,300274,107.06,104.02,107.12,103.69,118458,1796430544.0,3.24,-1.85,-1.96,1.08
2021-12-07,300274,104.55,102.91,104.91,100.38,157372,2321800720.0,4.35,-1.07,-1.11,1.44
2021-12-08,300274,103.54,103.98,104.95,101.26,152370,2278958464.0,3.59,1.04,1.07,1.39
2021-12-09,300274,103.84,102.43,104.02,101.69,164026,2436329776.0,2.24,-1.49,-1.55,1.5
2021-12-10,300274,102.4,103.83,105.13,101.16,212618,3183325952.0,3.88,1.37,1.4,1.94
2021-12-13,300274,103.62,102.47,105.44,102.13,179694,2680441552.0,3.19,-1.31,-1.36,1.64
2021-12-14,300274,102.39,103.02,104.41,101.97,119352,1775050960.0,2.38,0.54,0.55,1.09
2021-12-15,300274,103.12,103.19,104.78,102.16,146002,2181558320.0,2.54,0.17,0.17,1.33
2021-12-16,300274,104.26,105.72,105.82,103.52,185701,2815355344.0,2.23,2.45,2.53,1.69
2021-12-17,300274,105.99,101.33,105.99,100.26,197721,2927049792.0,5.42,-4.15,-4.39,1.8
2021-12-20,300274,100.33,94.95,101.33,93.33,296319,4100474112.0,7.89,-6.3,-6.38,2.7
2021-12-21,300274,94.88,93.32,94.88,89.37,297959,3955237904.0,5.8,-1.72,-1.63,2.72
2021-12-22,300274,93.48,94.81,95.66,91.77,171393,2333243072.0,4.17,1.6,1.49,1.56
2021-12-23,300274,94.41,97.38,99.45,94.3,186021,2616935568.0,5.43,2.71,2.57,1.7
2021-12-24,300274,96.68,91.81,98.18,91.66,176547,2403052128.0,6.7,-5.72,-5.57,1.61
2021-12-27,300274,89.79,93.59,94.17,89.78,140052,1890167984.0,4.78,1.94,1.78,1.28
2021-12-28,300274,93.8,95.85,96.64,92.33,139069,1901734752.0,4.61,2.41,2.26,1.27
2021-12-29,300274,97.17,95.59,98.5,95.59,122598,1715509584.0,3.04,-0.27,-0.26,1.12
2021-12-30,300274,95.59,97.37,99.18,95.24,127311,1802357120.0,4.12,1.86,1.78,1.16
2021-12-31,300274,100.89,100.83,104.55,100.53,238902,3540857520.0,4.13,3.55,3.46,2.18
2022-01-04,300274,101.69,93.38,103.08,93.13,241261,3333125232.0,9.87,-7.39,-7.45,2.2
2022-01-05,300274,93.95,88.79,93.95,87.07,265116,3446945872.0,7.37,-4.92,-4.59,2.42
2022-01-06,300274,87.98,89.58,90.37,86.44,151222,1951905984.0,4.43,0.89,0.79,1.38
2022-01-07,300274,88.79,88.29,90.36,85.91,164805,2113754368.0,4.97,-1.44,-1.29,1.5
2022-01-10,300274,88.01,85.57,88.01,84.99,171825,2148032224.0,3.42,-3.08,-2.72,1.57
2022-01-11,300274,86.54,83.05,86.54,82.07,220588,2686072192.0,5.22,-2.94,-2.52,2.01
2022-01-12,300274,85.57,86.28,86.29,83.16,205781,2547379984.0,3.77,3.89,3.23,1.88
2022-01-13,300274,86.39,84.53,86.62,84.21,131228,1625721248.0,2.79,-2.03,-1.75,1.2
2022-01-14,300274,83.35,84.93,86.0,82.53,148957,1840406512.0,4.11,0.47,0.4,1.36
2022-01-17,300274,84.94,85.71,88.46,84.6,176206,2208586464.0,4.54,0.92,0.78,1.61
2022-01-18,300274,85.93,85.82,87.0,83.59,127733,1588611024.0,3.98,0.13,0.11,1.17
2022-01-19,300274,85.46,82.85,85.46,81.41,180254,2178620496.0,4.72,-3.46,-2.97,1.64
2022-01-20,300274,81.63,83.97,85.02,81.31,132452,1613018032.0,4.48,1.35,1.12,1.21
2022-01-21,300274,83.97,85.76,87.86,83.07,186529,2335782032.0,5.7,2.13,1.79,1.7
2022-01-24,300274,86.64,90.63,91.63,85.21,259089,3360230240.0,7.49,5.68,4.87,2.36
2022-01-25,300274,89.51,86.65,90.43,86.65,162960,2084175760.0,4.17,-4.39,-3.98,1.49
2022-01-26,300274,87.78,89.12,90.08,87.38,132203,1703984672.0,3.12,2.85,2.47,1.21
2022-01-27,300274,88.36,75.9,88.94,74.88,466224,5469158400.0,15.78,-14.83,-13.22,4.25
2022-01-28,300274,78.41,78.04,79.87,76.62,305308,3498893568.0,4.28,2.82,2.14,2.79
2022-02-07,300274,81.99,77.25,81.99,76.69,190681,2180101024.0,6.79,-1.01,-0.79,1.74
2022-02-08,300274,77.33,73.12,78.04,71.18,324157,3468752624.0,8.88,-5.35,-4.13,2.96
2022-02-09,300274,73.59,73.07,73.89,70.1,240152,2538147024.0,5.18,-0.07,-0.05,2.19
2022-02-10,300274,74.46,68.81,74.46,67.3,380247,3863937088.0,9.8,-5.83,-4.26,3.47
2022-02-11,300274,66.94,65.66,68.73,65.45,331767,3272970032.0,4.77,-4.58,-3.15,3.03
2022-02-14,300274,64.87,64.85,66.82,64.08,241564,2329634208.0,4.17,-1.23,-0.81,2.2
2022-02-15,300274,66.01,69.66,70.15,64.63,338153,3379885952.0,8.51,7.42,4.81,3.08
2022-02-16,300274,70.02,69.68,71.29,69.02,214737,2208839152.0,3.26,0.03,0.02,1.96
2022-02-17,300274,69.46,73.46,74.81,68.95,333174,3564533424.0,8.41,5.42,3.78,3.04
2022-02-18,300274,72.86,72.27,74.79,71.68,176573,1884092208.0,4.23,-1.62,-1.19,1.61
2022-02-21,300274,71.93,72.35,73.91,70.53,198649,2095118096.0,4.68,0.11,0.08,1.81
2022-02-22,300274,71.27,73.5,74.54,70.18,220585,2360508144.0,6.03,1.59,1.15,2.01
2022-02-23,300274,74.09,76.5,76.63,73.74,220603,2444862544.0,3.93,4.08,3.0,2.01
2022-02-24,300274,75.9,79.55,81.52,75.2,393897,4552895744.0,8.26,3.99,3.05,3.59
2022-02-25,300274,82.82,80.31,83.54,78.03,248557,2916418720.0,6.93,0.96,0.76,2.27
2022-02-28,300274,79.48,83.13,83.24,78.88,175750,2084095648.0,5.43,3.51,2.82,1.6
2022-03-01,300274,85.84,84.38,87.0,83.1,249233,3092345744.0,4.69,1.5,1.25,2.27
2022-03-02,300274,84.95,85.99,86.18,81.54,166668,2037321424.0,5.5,1.91,1.61,1.52
2022-03-03,300274,86.92,83.99,88.5,83.6,176255,2201835360.0,5.7,-2.33,-2.0,1.61
2022-03-04,300274,83.06,83.51,85.63,82.36,149158,1825060464.0,3.89,-0.57,-0.48,1.36
2022-03-07,300274,82.65,85.15,86.97,81.47,241852,2985101152.0,6.59,1.96,1.64,2.21
2022-03-08,300274,86.29,87.29,89.48,85.93,281607,3600683520.0,4.17,2.51,2.14,2.57
2022-03-09,300274,89.29,83.9,90.08,78.76,336284,4113344992.0,12.97,-3.88,-3.39,3.07
2022-03-10,300274,86.41,88.8,89.73,84.97,250659,3197194944.0,5.67,5.84,4.9,2.29
2022-03-11,300274,86.64,87.02,88.71,83.07,217367,2714937024.0,6.35,-2.0,-1.78,1.98
2022-03-14,300274,86.49,82.34,86.63,81.62,163435,1996370992.0,5.76,-5.38,-4.68,1.49
2022-03-15,300274,81.42,83.15,85.93,80.33,204612,2491799312.0,6.8,0.98,0.81,1.87
2022-03-16,300274,85.76,84.7,85.93,77.75,316631,3807164480.0,9.84,1.86,1.55,2.89
2022-03-17,300274,85.93,81.6,86.56,80.12,296172,3592919536.0,7.6,-3.66,-3.1,2.7
2022-03-18,300274,80.2,83.24,83.64,77.82,162082,1934640656.0,7.13,2.01,1.64,1.48
2022-03-21,300274,82.48,80.46,83.77,79.69,224168,2657406672.0,4.9,-3.34,-2.78,2.05
2022-03-22,300274,80.71,77.63,81.4,76.1,249768,2841731856.0,6.59,-3.52,-2.83,2.28
2022-03-23,300274,78.76,78.57,80.38,78.05,172978,1999003712.0,3.0,1.21,0.94,1.58
2022-03-24,300274,78.58,77.18,78.74,76.62,121764,1374610336.0,2.7,-1.77,-1.39,1.11
2022-03-25,300274,77.69,74.37,78.37,74.26,143497,1587649840.0,5.33,-3.64,-2.81,1.31
2022-03-28,300274,73.0,73.25,75.38,72.71,150379,1623232320.0,3.59,-1.51,-1.12,1.37
2022-03-29,300274,73.75,74.73,75.81,73.13,144458,1575170336.0,3.66,2.02,1.48,1.32
2022-03-30,300274,75.13,76.55,76.61,73.66,190214,2107293872.0,3.95,2.44,1.82,1.74
2022-03-31,300274,76.23,73.22,76.23,70.37,238642,2541798240.0,7.66,-4.35,-3.33,2.18
2022-04-01,300274,72.46,71.98,74.45,71.52,179400,1913183792.0,4.0,-1.69,-1.24,1.64
2022-04-06,300274,73.03,69.87,73.1,68.86,164035,1684029088.0,5.89,-2.93,-2.11,1.5
2022-04-07,300274,70.16,68.99,70.74,68.75,126579,1291685328.0,2.85,-1.26,-0.88,1.15
2022-04-08,300274,69.73,69.1,71.99,68.72,185000,1900430192.0,4.74,0.16,0.11,1.69
2022-04-11,300274,68.73,65.43,68.73,65.15,215003,2101007248.0,5.18,-5.31,-3.67,1.96
2022-04-12,300274,66.16,65.73,66.84,64.09,182960,1757102320.0,4.2,0.46,0.3,1.67
2022-04-13,300274,65.15,64.8,66.41,63.86,168450,1623238288.0,3.88,-1.41,-0.93,1.54
2022-04-14,300274,65.18,59.49,65.57,59.42,402751,3627177248.0,9.49,-8.19,-5.31,3.67
